customer_id,is_user,age,contract_type,device_os,uses_selfservice,monthly_spend,support_calls,data_volume_gb
CUST03672,0,33,Prepaid,Android,1,51.03,5,10.59
CUST03673,0,53,Prepaid,Android,0,40.44,3,2.29
CUST03674,0,44,Young,Android,0,49.51,3,4.58
CUST03675,0,45,Prepaid,Android,0,49.2,4,19.55
CUST03676,0,45,Family,Unknown,0,9.7,4,2.11
CUST03677,0,43,Postpaid,Android,0,22.9,2,0.48
CUST03678,0,56,Prepaid,iOS,0,24.69,0,8.09
CUST03679,0,44,Postpaid,iOS,1,27.76,1,2.59
CUST03680,0,33,Postpaid,Android,1,33.69,5,17.36
CUST03681,0,41,Postpaid,iOS,1,54.99,1,3.2
CUST03682,0,46,Postpaid,Android,0,57.98,5,0.12
CUST03683,0,57,Postpaid,iOS,0,35.61,3,2.71
CUST03684,0,51,Postpaid,Android,0,36.23,4,5.06
CUST03685,0,36,Postpaid,iOS,0,29.42,2,0.11
CUST03686,0,69,Family,Android,0,41.34,4,2.13
CUST03687,0,47,Postpaid,iOS,0,43.04,7,0.68
CUST03688,0,57,Prepaid,Android,0,52.1,1,4.12
CUST03689,0,43,Postpaid,iOS,0,51.98,4,12.62
CUST03690,0,50,Family,Android,0,5.47,1,3.92
CUST03691,0,53,Young,iOS,0,37.71,3,4.75
CUST03692,0,57,Prepaid,Android,0,60.76,2,2.02
CUST03693,0,55,Prepaid,Android,0,33.43,1,3.31
CUST03694,0,53,Postpaid,iOS,1,57.09,4,3.14
CUST03695,0,41,Family,iOS,0,35.4,0,5.7
CUST03696,0,39,Young,Android,1,42.62,1,7.78
CUST03697,0,48,Young,iOS,0,22.95,2,4.35
CUST03698,0,54,Prepaid,iOS,0,23.51,0,15.61
CUST03699,0,42,Postpaid,iOS,1,50.88,2,7.05
CUST03700,0,55,Young,Android,0,53.23,2,0.53
CUST03701,0,59,Postpaid,Android,0,40.4,1,2.83
CUST03702,0,35,Prepaid,iOS,1,21.59,3,9.34
CUST03703,0,36,Postpaid,Android,0,40.66,3,11.52
CUST03704,0,43,Family,Android,0,58.86,5,1.91
CUST03705,0,48,Postpaid,Android,1,66.14,2,5.17
CUST03706,0,39,Postpaid,Android,1,35.25,2,2.11
CUST03707,0,58,Prepaid,iOS,0,15.1,3,0.53
CUST03708,0,49,Prepaid,iOS,0,52.61,5,8.64
CUST03709,0,45,Prepaid,Android,1,35.86,2,10.75
CUST03710,0,30,Postpaid,Android,0,54.15,2,2.81
CUST03711,0,31,Postpaid,Android,0,44.22,2,0.07
CUST03712,0,47,Prepaid,Android,0,26.75,2,6.77
CUST03713,0,23,Family,Android,1,40.87,1,2.59
CUST03714,0,55,Young,iOS,0,59.63,3,0.31
CUST03715,0,43,Postpaid,iOS,1,37.76,2,0.84
CUST03716,0,77,Family,Android,0,24.48,2,0.66
CUST03717,0,68,Postpaid,iOS,0,16.17,1,4.64
CUST03718,0,43,Prepaid,Android,1,28.42,4,1.42
CUST03719,0,43,Postpaid,iOS,1,33.85,3,0.55
CUST03720,0,54,Postpaid,Android,0,52.3,1,9.99
CUST03721,0,62,Prepaid,iOS,0,23.19,3,12.54
CUST03722,0,28,Prepaid,Android,1,63.31,1,0.6
CUST03723,0,27,Postpaid,Android,0,19.94,3,1.05
CUST03724,0,38,Postpaid,Android,0,74.97,2,3.59
CUST03725,0,50,Postpaid,Android,0,65.88,0,0.65
CUST03726,0,49,Prepaid,Android,1,42.12,2,0.69
CUST03727,0,55,Postpaid,Android,1,15.28,3,1.64
CUST03728,0,33,Postpaid,Android,1,39.17,5,11.92
CUST03729,0,21,Prepaid,iOS,0,34.2,3,13.13
CUST03730,0,53,Prepaid,Android,0,20.89,3,7.38
CUST03731,0,36,Prepaid,iOS,0,44.37,3,4.76
CUST03732,0,24,Prepaid,Android,0,27.65,3,5.1
CUST03733,0,46,Young,iOS,0,29.28,2,2.54
CUST03734,0,52,Family,iOS,0,36.94,1,3.02
CUST03735,0,43,Young,Android,0,31.38,4,4.03
CUST03736,0,40,Prepaid,iOS,0,71.17,2,5.26
CUST03737,0,43,Postpaid,Android,0,31.96,1,0.41
CUST03738,0,41,Family,iOS,1,46.61,4,1.02
CUST03739,0,31,Postpaid,Android,0,42.18,2,13.18
CUST03740,0,37,Postpaid,Android,0,45.29,2,1.63
CUST03741,0,50,Postpaid,Android,0,46.44,1,1.25
CUST03742,0,48,Postpaid,Android,1,53.22,3,2.19
CUST03743,0,46,Family,Android,0,44.0,0,1.38
CUST03744,0,35,Prepaid,iOS,0,43.37,1,0.38
CUST03745,0,43,Prepaid,Android,0,40.88,1,0.93
CUST03746,0,23,Prepaid,Android,0,37.92,3,4.09
CUST03747,0,46,Postpaid,Android,1,26.32,2,1.01
CUST03748,0,59,Postpaid,Android,0,39.09,2,4.17
CUST03749,0,30,Prepaid,Android,0,43.62,3,0.42
CUST03750,0,39,Prepaid,iOS,0,46.03,2,0.17
CUST03751,0,48,Postpaid,Android,0,42.7,4,7.91
CUST03752,0,57,Prepaid,Android,0,36.51,2,5.71
CUST03753,0,40,Postpaid,Android,0,39.14,1,4.39
CUST03754,0,38,Postpaid,Android,1,31.7,5,0.13
CUST03755,0,25,Postpaid,iOS,1,44.7,3,1.09
CUST03756,0,46,Postpaid,Android,1,36.68,1,6.69
CUST03757,0,65,Young,Android,0,42.71,1,0.63
CUST03758,0,47,Young,Android,0,55.01,3,6.7
CUST03759,0,44,Postpaid,Android,0,29.36,4,3.51
CUST03760,0,48,Prepaid,Android,0,48.95,0,5.39
CUST03761,0,44,Prepaid,Android,0,40.5,3,4.14
CUST03762,0,36,Postpaid,iOS,1,70.32,5,2.16
CUST03763,0,53,Postpaid,Android,0,36.76,2,1.38
CUST03764,0,47,Family,Android,1,50.43,4,4.47
CUST03765,0,45,Prepaid,Android,0,40.23,2,6.58
CUST03766,0,35,Family,Android,0,19.18,4,0.18
CUST03767,0,58,Postpaid,Android,0,32.19,1,1.91
CUST03768,0,51,Prepaid,iOS,0,53.21,2,1.73
CUST03769,0,39,Postpaid,iOS,0,33.51,3,3.28
CUST03770,0,55,Postpaid,Android,1,6.7,2,0.48
CUST03771,0,40,Prepaid,Android,1,39.53,6,10.84
CUST03772,0,37,Postpaid,Android,0,23.61,0,3.18
CUST03773,0,37,Postpaid,Android,0,41.98,5,10.3
CUST03774,0,27,Postpaid,iOS,1,63.27,3,6.79
CUST03775,0,49,Postpaid,iOS,1,51.54,2,0.85
CUST03776,0,26,Prepaid,iOS,0,63.05,3,0.57
CUST03777,0,32,Postpaid,Android,1,31.58,2,7.9
CUST03778,0,24,Postpaid,Android,0,37.85,6,3.07
CUST03779,0,44,Postpaid,iOS,0,24.33,3,0.08
CUST03780,0,43,Postpaid,iOS,0,29.74,3,10.89
CUST03781,0,41,Prepaid,iOS,0,26.1,2,2.56
CUST03782,0,34,Postpaid,Android,0,20.4,6,1.43
CUST03783,0,33,Prepaid,Android,0,60.49,3,2.91
CUST03784,0,49,Postpaid,Android,0,8.62,2,6.92
CUST03785,0,39,Postpaid,Android,1,60.55,5,0.47
CUST03786,0,48,Young,Android,1,58.69,3,1.78
CUST03787,0,36,Prepaid,iOS,0,47.5,2,1.54
CUST03788,0,46,Postpaid,Android,0,23.28,3,7.32
CUST03789,0,58,Young,Android,0,16.27,5,6.03
CUST03790,0,50,Postpaid,iOS,0,31.77,2,2.04
CUST03791,0,40,Young,Android,0,49.38,1,4.37
CUST03792,0,47,Prepaid,iOS,0,40.05,2,2.01
CUST03793,0,42,Prepaid,Android,0,24.35,3,3.39
CUST03794,0,45,Family,Android,0,57.22,2,18.94
CUST03795,0,41,Postpaid,Unknown,0,65.27,0,3.07
CUST03796,0,43,Prepaid,iOS,1,36.6,1,17.89
CUST03797,0,47,Postpaid,Android,0,41.64,0,5.5
CUST03798,0,35,Postpaid,iOS,0,17.37,3,0.51
CUST03799,0,34,Postpaid,Android,0,33.78,0,6.36
CUST03800,0,31,Postpaid,Android,0,47.66,2,0.7
CUST03801,0,28,Prepaid,Android,0,45.32,1,3.04
CUST03802,0,32,Prepaid,Android,1,32.38,2,3.8
CUST03803,0,46,Prepaid,iOS,0,35.89,0,8.91
CUST03804,0,36,Postpaid,iOS,1,33.29,6,0.95
CUST03805,0,50,Postpaid,Unknown,0,35.82,4,8.35
CUST03806,0,45,Family,iOS,0,46.35,2,10.9
CUST03807,0,25,Postpaid,Android,0,10.49,3,0.37
CUST03808,0,51,Prepaid,iOS,0,38.88,1,8.66
CUST03809,0,53,Prepaid,Unknown,0,45.25,3,1.2
CUST03810,0,35,Prepaid,iOS,1,31.44,1,0.34
CUST03811,0,49,Prepaid,iOS,0,32.81,5,12.74
CUST03812,0,36,Young,iOS,0,33.24,3,1.99
CUST03813,0,45,Postpaid,Android,1,32.81,1,3.9
CUST03814,0,32,Young,iOS,0,40.09,1,3.22
CUST03815,0,27,Postpaid,iOS,0,41.94,0,0.96
CUST03816,0,41,Postpaid,Unknown,0,8.49,4,4.43
CUST03817,0,43,Postpaid,Android,0,49.79,0,0.19
CUST03818,0,41,Prepaid,Android,0,35.65,2,0.91
CUST03819,0,33,Postpaid,iOS,0,68.99,4,11.58
CUST03820,0,41,Postpaid,Android,0,22.13,3,12.27
CUST03821,0,47,Postpaid,iOS,0,26.99,2,2.64
CUST03822,0,44,Family,Android,0,36.96,1,0.74
CUST03823,0,46,Young,Android,0,46.2,5,2.19
CUST03824,0,38,Prepaid,Android,0,10.74,2,8.38
CUST03825,0,56,Prepaid,Android,1,27.56,0,0.29
CUST03826,0,33,Postpaid,Android,0,48.87,2,0.55
CUST03827,0,49,Postpaid,Android,1,25.78,2,9.04
CUST03828,0,56,Family,Android,0,60.55,8,2.15
CUST03829,0,49,Postpaid,Android,0,33.19,2,0.35
CUST03830,0,42,Postpaid,Android,0,26.51,4,0.6
CUST03831,0,39,Postpaid,Android,1,49.15,2,8.56
CUST03832,0,55,Postpaid,Android,0,64.11,2,2.69
CUST03833,0,30,Postpaid,iOS,1,46.25,1,0.71
CUST03834,0,35,Prepaid,Android,1,58.91,3,8.98
CUST03835,0,41,Postpaid,Android,0,65.15,1,7.46
CUST03836,0,57,Prepaid,iOS,0,26.17,1,0.09
CUST03837,0,48,Postpaid,Android,0,54.08,4,3.48
CUST03838,0,35,Postpaid,Unknown,0,17.15,2,1.12
CUST03839,0,41,Postpaid,iOS,0,46.37,4,3.05
CUST03840,0,38,Prepaid,Android,1,38.93,2,1.31
CUST03841,0,37,Postpaid,Android,0,58.64,3,1.52
CUST03842,0,54,Prepaid,Android,0,57.58,6,3.68
CUST03843,0,31,Prepaid,Android,0,48.55,1,3.1
CUST03844,0,61,Prepaid,Android,1,44.48,2,2.01
CUST03845,0,53,Postpaid,Android,0,47.63,1,0.46
CUST03846,0,55,Postpaid,iOS,1,40.93,7,13.95
CUST03847,0,40,Postpaid,Android,1,39.08,7,0.77
CUST03848,0,43,Prepaid,Android,0,61.64,3,4.01
CUST03849,0,30,Postpaid,iOS,0,63.44,2,0.35
CUST03850,0,39,Young,Android,0,37.88,5,4.66
CUST03851,0,49,Young,Android,0,43.56,3,0.4
CUST03852,0,57,Postpaid,Android,1,41.22,3,1.04
CUST03853,0,33,Postpaid,Android,0,15.82,1,4.16
CUST03854,0,41,Prepaid,Unknown,0,34.95,4,1.33
CUST03855,0,43,Postpaid,Android,0,64.0,1,3.04
CUST03856,0,31,Postpaid,Android,0,28.75,3,0.53
CUST03857,0,50,Young,Android,0,71.72,2,0.9
CUST03858,0,37,Postpaid,Android,0,57.58,2,5.29
CUST03859,0,43,Family,Android,1,46.02,1,0.14
CUST03860,0,40,Prepaid,iOS,0,48.41,2,0.47
CUST03861,0,37,Prepaid,iOS,0,26.24,4,0.97
CUST03862,0,44,Postpaid,Android,1,36.02,3,0.08
CUST03863,0,42,Postpaid,Android,1,61.62,2,0.4
CUST03864,0,41,Prepaid,iOS,0,30.78,2,1.32
CUST03865,0,37,Postpaid,Android,0,55.92,4,0.39
CUST03866,0,48,Postpaid,Android,0,19.34,4,8.04
CUST03867,0,61,Postpaid,Android,0,22.03,2,0.27
CUST03868,0,46,Postpaid,Android,1,68.52,1,7.89
CUST03869,0,54,Postpaid,Android,0,39.82,3,6.92
CUST03870,0,31,Prepaid,iOS,1,31.92,1,0.42
CUST03871,0,46,Postpaid,iOS,0,60.44,0,0.1
CUST03872,0,34,Postpaid,Android,0,58.69,4,0.21
CUST03873,0,30,Prepaid,Android,0,53.81,0,3.57
CUST03874,0,37,Family,iOS,0,31.45,3,4.44
CUST03875,0,56,Postpaid,Android,0,35.7,3,3.88
CUST03876,0,54,Postpaid,iOS,0,44.67,1,3.12
CUST03877,0,47,Prepaid,Android,0,50.42,3,0.77
CUST03878,0,29,Family,Android,1,32.37,3,7.35
CUST03879,0,43,Prepaid,Android,0,42.56,1,1.59
CUST03880,0,48,Prepaid,iOS,1,44.01,3,17.13
CUST03881,0,46,Postpaid,Android,0,59.3,5,1.94
CUST03882,0,26,Prepaid,Android,1,51.32,2,1.22
CUST03883,0,36,Postpaid,Android,1,17.4,2,8.99
CUST03884,0,44,Prepaid,iOS,0,36.8,3,3.35
CUST03885,0,50,Prepaid,iOS,1,26.07,1,5.12
CUST03886,0,23,Family,Unknown,0,48.52,5,2.1
CUST03887,0,43,Postpaid,Unknown,1,53.85,0,8.72
CUST03888,0,46,Postpaid,Android,0,41.52,4,9.99
CUST03889,0,53,Prepaid,Android,0,35.98,3,2.3
CUST03890,0,51,Prepaid,Android,0,41.04,3,1.1
CUST03891,0,50,Prepaid,Android,0,43.13,4,4.17
CUST03892,0,37,Postpaid,iOS,0,30.4,3,12.37
CUST03893,0,25,Postpaid,iOS,1,21.72,1,3.9
CUST03894,0,41,Prepaid,Android,1,9.25,1,12.34
CUST03895,0,55,Postpaid,iOS,0,59.01,4,1.69
CUST03896,0,58,Young,iOS,1,47.45,1,9.86
CUST03897,0,52,Postpaid,Android,1,45.44,2,0.48
CUST03898,0,49,Prepaid,Android,0,58.98,2,1.78
CUST03899,0,48,Prepaid,Android,0,21.17,1,2.73
CUST03900,0,39,Prepaid,Android,0,13.97,2,4.23
CUST03901,0,43,Postpaid,Android,1,45.76,2,1.39
CUST03902,0,61,Young,Android,1,44.4,3,10.32
CUST03903,0,35,Postpaid,Android,0,14.03,1,9.35
CUST03904,0,61,Prepaid,Unknown,0,45.39,2,6.42
CUST03905,0,41,Postpaid,Android,1,34.0,1,0.49
CUST03906,0,58,Postpaid,Android,1,27.89,3,0.33
CUST03907,0,30,Postpaid,Unknown,1,35.0,4,2.76
CUST03908,0,50,Postpaid,Android,0,5.0,1,5.8
CUST03909,0,37,Family,Android,0,31.13,1,0.53
CUST03910,0,30,Postpaid,iOS,0,29.44,5,4.1
CUST03911,0,47,Prepaid,Android,0,48.36,5,3.0
CUST03912,0,55,Family,iOS,1,37.63,1,5.18
CUST03913,0,36,Postpaid,Android,0,49.58,2,2.29
CUST03914,0,30,Prepaid,Android,1,5.0,2,4.73
CUST03915,0,44,Postpaid,Android,0,27.41,4,0.7
CUST03916,0,44,Postpaid,Android,1,48.34,2,0.97
CUST03917,0,50,Postpaid,iOS,0,35.37,1,9.35
CUST03918,0,54,Family,iOS,0,52.68,3,1.6
CUST03919,0,44,Postpaid,iOS,0,12.93,1,16.94
CUST03920,0,63,Prepaid,iOS,0,50.97,0,0.19
CUST03921,0,47,Prepaid,Android,1,30.41,3,2.74
CUST03922,0,41,Young,iOS,0,28.96,2,1.57
CUST03923,0,28,Postpaid,iOS,0,54.87,2,22.05
CUST03924,0,42,Prepaid,iOS,1,57.43,4,18.43
CUST03925,0,41,Prepaid,iOS,1,55.52,3,1.07
CUST03926,0,54,Prepaid,Android,0,70.58,3,1.24
CUST03927,0,49,Family,Android,1,59.0,1,5.54
CUST03928,0,33,Young,iOS,0,28.07,1,8.82
CUST03929,0,46,Postpaid,Android,0,42.12,2,4.36
CUST03930,0,51,Postpaid,Android,0,34.6,1,8.0
CUST03931,0,60,Postpaid,iOS,0,70.44,3,0.26
CUST03932,0,53,Postpaid,Android,0,56.57,1,4.09
CUST03933,0,52,Postpaid,Android,0,37.17,3,4.82
CUST03934,0,45,Postpaid,Android,0,53.17,1,0.84
CUST03935,0,48,Postpaid,iOS,1,21.52,2,6.02
CUST03936,0,57,Family,Android,0,43.75,5,11.55
CUST03937,0,31,Postpaid,iOS,1,25.93,4,9.13
CUST03938,0,41,Family,Android,1,14.67,4,1.12
CUST03939,0,37,Postpaid,Android,0,51.77,1,1.57
CUST03940,0,48,Prepaid,Android,0,53.63,3,2.77
CUST03941,0,57,Young,iOS,0,46.86,1,0.69
CUST03942,0,39,Postpaid,Android,1,37.26,5,12.31
CUST03943,0,21,Postpaid,Unknown,0,21.0,1,0.71
CUST03944,0,40,Postpaid,iOS,0,22.58,1,5.73
CUST03945,0,54,Postpaid,iOS,1,25.46,2,1.67
CUST03946,0,50,Family,iOS,0,36.49,1,3.41
CUST03947,0,49,Young,Android,0,56.14,2,0.19
CUST03948,0,42,Postpaid,Android,0,55.91,3,0.92
CUST03949,0,32,Postpaid,iOS,1,15.27,3,2.35
CUST03950,0,50,Postpaid,iOS,1,29.6,3,4.52
CUST03951,0,36,Postpaid,iOS,0,29.2,3,6.01
CUST03952,0,66,Prepaid,iOS,0,5.0,3,0.12
CUST03953,0,50,Postpaid,Unknown,1,48.49,3,0.66
CUST03954,0,39,Prepaid,Android,1,36.31,2,5.23
CUST03955,0,38,Postpaid,iOS,1,38.3,1,6.71
CUST03956,0,44,Postpaid,iOS,0,60.19,4,1.08
CUST03957,0,42,Prepaid,iOS,1,41.32,2,1.04
CUST03958,0,56,Postpaid,Android,0,33.54,0,0.37
CUST03959,0,46,Family,iOS,0,48.58,2,0.65
CUST03960,0,37,Young,iOS,1,55.88,0,0.03
CUST03961,0,63,Postpaid,Android,0,44.45,3,3.56
CUST03962,0,45,Postpaid,iOS,1,50.34,1,9.37
CUST03963,0,52,Young,Android,0,37.82,1,0.65
CUST03964,0,38,Family,Unknown,1,38.77,0,5.57
CUST03965,0,48,Young,Android,0,41.7,1,3.41
CUST03966,0,48,Postpaid,Android,0,28.7,3,11.25
CUST03967,0,26,Family,Android,0,31.48,5,6.4
CUST03968,0,65,Postpaid,iOS,0,60.67,2,7.66
CUST03969,0,57,Prepaid,Android,1,70.12,1,4.08
CUST03970,0,41,Family,iOS,0,63.88,1,6.67
CUST03971,0,33,Postpaid,iOS,0,20.15,1,1.73
CUST03972,0,48,Family,iOS,0,18.7,2,0.94
CUST03973,0,45,Postpaid,Android,1,22.14,5,9.75
CUST03974,0,48,Family,Unknown,0,42.02,2,5.3
CUST03975,0,46,Postpaid,iOS,0,5.0,0,0.38
CUST03976,0,50,Family,Android,0,31.17,3,8.07
CUST03977,0,59,Postpaid,Android,1,61.11,2,1.72
CUST03978,0,50,Prepaid,Android,0,54.74,1,1.42
CUST03979,0,34,Prepaid,iOS,0,32.36,4,3.91
CUST03980,0,58,Postpaid,Android,1,33.5,5,3.36
CUST03981,0,61,Postpaid,Android,0,48.51,4,3.09
CUST03982,0,76,Prepaid,iOS,0,54.03,0,1.18
CUST03983,0,33,Postpaid,Android,1,32.0,4,12.85
CUST03984,0,47,Prepaid,iOS,0,36.48,1,11.99
CUST03985,0,24,Postpaid,iOS,0,31.51,1,0.02
CUST03986,0,50,Family,Android,0,20.03,3,1.65
CUST03987,0,39,Postpaid,iOS,1,36.7,2,0.19
CUST03988,0,64,Postpaid,Android,0,35.56,1,7.6
CUST03989,0,37,Postpaid,Android,0,21.09,5,8.7
CUST03990,0,28,Postpaid,iOS,0,49.69,9,2.92
CUST03991,0,40,Postpaid,Android,1,47.25,4,7.32
CUST03992,0,25,Postpaid,Unknown,0,50.44,3,4.86
CUST03993,0,52,Young,Android,0,28.48,3,2.77
CUST03994,0,24,Prepaid,Android,0,10.25,2,1.81
CUST03995,0,45,Prepaid,iOS,0,47.01,2,1.24
CUST03996,0,24,Postpaid,Android,1,30.04,6,1.2
CUST03997,0,41,Prepaid,iOS,0,26.64,2,3.3
CUST03998,0,61,Postpaid,Android,1,21.14,3,0.73
CUST03999,0,48,Prepaid,iOS,0,35.87,2,0.77
CUST04000,0,36,Postpaid,Android,1,63.66,3,0.04
CUST04001,0,44,Postpaid,Android,0,32.42,2,3.8
CUST04002,0,45,Postpaid,Android,0,23.65,3,20.7
CUST04003,0,49,Young,Android,1,49.78,1,8.8
CUST04004,0,31,Postpaid,iOS,1,42.59,3,4.89
CUST04005,0,50,Prepaid,Android,0,8.21,6,6.16
CUST04006,0,17,Postpaid,Android,0,49.94,4,2.16
CUST04007,0,38,Prepaid,Android,0,71.93,1,1.42
CUST04008,0,40,Family,iOS,1,5.0,5,1.84
CUST04009,0,51,Postpaid,iOS,0,21.46,3,0.34
CUST04010,0,45,Postpaid,Android,0,5.0,3,4.02
CUST04011,0,30,Family,Android,0,38.87,3,0.77
CUST04012,0,35,Prepaid,Android,1,54.86,4,5.76
CUST04013,0,46,Postpaid,iOS,0,41.58,0,0.84
CUST04014,0,44,Prepaid,Android,0,60.88,0,1.04
CUST04015,0,39,Prepaid,Android,0,52.46,2,12.61
CUST04016,0,40,Postpaid,iOS,0,65.53,3,0.45
CUST04017,0,51,Young,iOS,0,57.4,1,2.76
CUST04018,0,39,Postpaid,Android,1,33.96,2,0.26
CUST04019,0,44,Postpaid,iOS,1,41.0,1,0.38
CUST04020,0,66,Prepaid,Android,0,26.97,4,4.02
CUST04021,0,30,Postpaid,iOS,1,36.54,1,3.98
CUST04022,0,26,Postpaid,Android,0,40.93,4,0.86
CUST04023,0,52,Prepaid,Android,0,38.73,2,8.24
CUST04024,0,38,Young,iOS,1,60.13,5,4.85
CUST04025,0,41,Young,Android,0,35.05,3,1.43
CUST04026,0,37,Family,Android,0,26.02,4,1.14
CUST04027,0,42,Young,Android,1,26.96,2,5.61
CUST04028,0,60,Postpaid,iOS,0,49.83,2,5.29
CUST04029,0,53,Postpaid,Android,1,18.95,4,0.64
CUST04030,0,53,Young,iOS,1,36.98,1,1.72
CUST04031,0,30,Postpaid,Android,0,59.91,1,0.98
CUST04032,0,33,Prepaid,Android,0,44.39,1,1.39
CUST04033,0,16,Prepaid,Android,0,38.88,0,1.36
CUST04034,0,36,Postpaid,Android,0,39.46,7,14.92
CUST04035,0,54,Family,iOS,0,24.56,0,5.55
CUST04036,0,50,Prepaid,iOS,1,27.14,1,6.06
CUST04037,0,42,Postpaid,Android,0,37.07,3,1.3
CUST04038,0,44,Family,Android,0,44.07,4,0.0
CUST04039,0,38,Postpaid,iOS,0,54.22,2,0.24
CUST04040,0,47,Postpaid,iOS,0,41.39,2,3.22
CUST04041,0,52,Prepaid,iOS,1,60.29,4,1.34
CUST04042,0,28,Young,iOS,0,64.08,1,0.86
CUST04043,0,47,Prepaid,Android,1,51.93,3,0.2
CUST04044,0,54,Prepaid,iOS,0,58.37,0,8.35
CUST04045,0,40,Prepaid,Android,0,25.14,1,3.67
CUST04046,0,52,Postpaid,Android,0,22.76,6,0.45
CUST04047,0,73,Young,iOS,0,47.77,1,5.82
CUST04048,0,43,Young,iOS,0,19.88,1,5.64
CUST04049,0,48,Postpaid,iOS,0,35.64,4,1.37
CUST04050,0,37,Postpaid,Android,1,51.57,5,0.84
CUST04051,0,46,Family,Android,0,61.2,1,6.73
CUST04052,0,49,Young,Android,1,36.19,2,1.6
CUST04053,0,46,Young,iOS,0,30.25,3,7.52
CUST04054,0,34,Young,Android,0,44.81,3,0.18
CUST04055,0,47,Prepaid,iOS,0,23.9,6,2.77
CUST04056,0,59,Prepaid,Android,0,37.4,4,0.79
CUST04057,0,49,Prepaid,iOS,1,39.88,1,4.46
CUST04058,0,54,Postpaid,iOS,0,39.58,7,23.53
CUST04059,0,42,Prepaid,Android,0,41.33,3,2.13
CUST04060,0,52,Prepaid,Android,0,27.48,3,0.42
CUST04061,0,47,Prepaid,iOS,0,29.1,1,1.53
CUST04062,0,35,Prepaid,Android,1,28.79,4,8.88
CUST04063,0,48,Postpaid,iOS,0,15.7,3,5.81
CUST04064,0,35,Postpaid,iOS,1,45.13,0,1.06
CUST04065,0,38,Postpaid,Android,0,53.42,2,12.28
CUST04066,0,46,Postpaid,iOS,1,51.94,6,3.89
CUST04067,0,47,Postpaid,Android,1,36.06,1,0.74
CUST04068,0,33,Family,iOS,0,27.83,6,3.4
CUST04069,0,55,Postpaid,Android,0,51.16,0,2.4
CUST04070,0,50,Postpaid,iOS,1,49.58,2,6.85
CUST04071,0,37,Prepaid,Android,0,43.26,1,1.69
CUST04072,0,29,Prepaid,Android,1,66.16,2,8.32
CUST04073,0,43,Postpaid,Android,0,39.6,3,6.68
CUST04074,0,40,Prepaid,iOS,0,36.15,4,4.49
CUST04075,0,46,Prepaid,Android,1,34.0,2,1.2
CUST04076,0,41,Postpaid,iOS,0,16.59,1,14.07
CUST04077,0,24,Postpaid,Android,0,49.92,4,3.18
CUST04078,0,41,Family,iOS,0,38.42,4,9.52
CUST04079,0,41,Young,iOS,0,47.65,8,0.97
CUST04080,0,51,Prepaid,Android,1,67.63,6,16.39
CUST04081,0,38,Postpaid,Android,1,34.14,3,6.77
CUST04082,0,61,Postpaid,Android,1,5.0,2,11.92
CUST04083,0,25,Prepaid,Android,0,47.22,1,0.95
CUST04084,0,58,Postpaid,Android,0,42.5,0,2.25
CUST04085,0,42,Postpaid,iOS,1,29.01,2,0.41
CUST04086,0,53,Prepaid,Android,0,45.96,2,0.59
CUST04087,0,45,Postpaid,iOS,0,51.79,2,1.34
CUST04088,0,56,Prepaid,iOS,1,25.8,3,12.12
CUST04089,0,41,Young,Android,0,35.48,4,4.4
CUST04090,0,34,Postpaid,iOS,0,62.15,1,1.51
CUST04091,0,59,Young,Android,0,29.18,4,12.37
CUST04092,0,43,Postpaid,iOS,0,41.0,0,5.38
CUST04093,0,47,Young,Android,0,5.0,3,9.5
CUST04094,0,57,Postpaid,iOS,1,17.77,2,10.48
CUST04095,0,34,Postpaid,Unknown,0,42.36,3,5.56
CUST04096,0,50,Prepaid,Android,0,58.42,7,1.11
CUST04097,0,39,Postpaid,iOS,1,19.57,3,22.72
CUST04098,0,43,Family,Android,0,41.12,3,1.57
CUST04099,0,45,Postpaid,Android,0,34.36,5,4.46
CUST04100,0,29,Postpaid,iOS,0,54.3,2,7.45
CUST04101,0,37,Prepaid,Android,1,21.73,2,0.77
CUST04102,0,58,Postpaid,iOS,0,46.45,0,3.76
CUST04103,0,53,Postpaid,Android,0,30.19,7,1.88
CUST04104,0,44,Prepaid,iOS,0,43.35,4,1.12
CUST04105,0,47,Prepaid,Android,0,41.03,2,0.05
CUST04106,0,42,Young,Android,0,36.22,3,8.22
CUST04107,0,58,Family,Android,0,47.17,6,0.58
CUST04108,0,42,Postpaid,Android,0,40.65,2,8.42
CUST04109,0,47,Prepaid,Android,0,38.01,4,3.67
CUST04110,0,56,Postpaid,Android,0,34.65,2,3.88
CUST04111,0,37,Prepaid,Android,0,41.16,1,7.06
CUST04112,0,60,Postpaid,Android,0,43.33,2,2.85
CUST04113,0,29,Family,Android,1,25.16,0,1.77
CUST04114,0,61,Prepaid,Android,1,34.76,1,0.6
CUST04115,0,41,Family,Android,1,24.17,2,3.38
CUST04116,0,42,Young,Unknown,0,39.4,2,3.22
CUST04117,0,26,Family,Android,0,31.12,3,1.39
CUST04118,0,40,Young,Android,0,51.56,2,3.67
CUST04119,0,34,Postpaid,Android,0,50.09,2,2.31
CUST04120,0,38,Postpaid,iOS,0,26.16,1,6.55
CUST04121,0,43,Postpaid,Android,0,39.97,3,3.28
CUST04122,0,54,Postpaid,iOS,0,49.58,3,10.85
CUST04123,0,47,Prepaid,Android,0,37.37,1,2.92
